Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags,Price_EUR,Tag_Region,Rating,Unit,Section,ComplexList
Knockree Youth Hostel,http://www.facebook.com/anoige,+353(0)12767981,-6.211837,53.17841,Wicklow,Knockree,Republic of Ireland,Hostel,981,Hostel_Wicklow,2,Lot,51,"[1, 0, 7, 0, 8]"
Fortview House,http://www.fortview.com,+353(0)494338834,-7.340481,54.074129,Cavan,Cloverhill,Republic of Ireland,B&B,939,B&B_Cavan,5,Div,75,"[8, 2, 1]"
Park House,http://www.parkhouse.ie,+353(0)61369902,-8.810057,52.706119,Clare,Bunratty,Republic of Ireland,B&B,932,B&B_Clare,2,Div,45,"[7, 9, 3, 4, 5]"
Glencarrig,https://www.facebook.com/glencarrig,+353(0)659058209,-9.721323,52.592004,Clare,Carrigaholt,Republic of Ireland,B&B,654,B&B_Clare,1,Lot,16,"[2, 3, 6]"
Lakefield Lodge,http://www.lakefieldlodgebandb.com,+353(0)656837675,-9.061977,52.939716,Clare,Corofin,Republic of Ireland,B&B,936,B&B_Clare,2,Zone,75,"[3, 2]"
Churchfield,http://www.doolinaccommodations.com,+353(0)657074209,-9.371226,53.019892,Clare,Doolin,Republic of Ireland,B&B,1077,B&B_Clare,3,Sect,63,"[1, 4]"
Riverdale Farmhouse,http://www.riverdaledoolin.com,+353(0)657074257,-9.347061,53.023344,Clare,Doolin,Republic of Ireland,B&B,782,B&B_Clare,1,Blk,46,"[3, 5]"
Glasha Meadows,http://www.glashameadows.com,+353(0)657074443,-9.361815,53.033792,Clare,Doolin,Republic of Ireland,B&B,962,B&B_Clare,2,Zone,37,"[0, 4, 1, 4, 4]"
Doonagore Farmhouse,http://www.doolin-accommodation.com,+353(0)657074170,-9.388619,52.998352,Clare,Doolin,Republic of Ireland,B&B,618,B&B_Clare,1,Zone,35,"[4, 9, 1, 0, 0]"
Newpark House,http://www.newparkhouse.com,+353(0)656821233,-8.957143,52.854165,Clare,Ennis,Republic of Ireland,"B&B,B&Bs,Historic House",808,"B&B,B&Bs,Historic House_Clare",3,Blk,48,"[1, 0, 2]"
Glen Cove,http://www.glencove.clareireland.net,+353(0)656824561,-8.945913,52.820018,Clare,Clarecastle,Republic of Ireland,B&B,862,B&B_Clare,4,Zone,26,"[8, 0, 9, 2, 4]"
Crosswinds,http://www.crosswinds-lisdoonvarna.com,+353(0)657074469,-9.320519967,53.01677691,Clare,Lisdoonvarna,Republic of Ireland,B&B,1190,B&B_Clare,5,Zone,28,"[4, 7, 7]"
Clonmore Lodge,http://www.clonmorelodge.com,+353(0)657087020,-9.455001,52.799763,Clare,Quilty,Republic of Ireland,B&B,728,B&B_Clare,2,Zone,28,"[6, 7, 1, 3]"
Channel View,http://www.channelviewbb.com,+353(0)2820440,-9.357086,51.484705,Cork,Baltimore,Republic of Ireland,B&B,766,B&B_Cork,5,Lot,2,"[7, 4]"
Rathmore House,http://www.baltimorebb.com,+353(0)2820362,-9.342825,51.512831,Cork,Baltimore,Republic of Ireland,B&B,845,B&B_Cork,2,Div,92,"[5, 2, 1, 9]"
Doire Liath,http://www.bantrybedandbreakfasts.com/,+353(0)2750223,-9.446768,51.685186,Cork,Newtown,Republic of Ireland,B&B,1196,B&B_Cork,4,Sect,24,"[1, 3, 9]"
Sea Mount B&B,http://www.seamountfarm.com,+353(0)2761226,-9.624338,51.633241,Cork,Bantry,Republic of Ireland,B&B,1112,B&B_Cork,3,Div,17,"[9, 4, 8]"
Lanesville,http://www.lanesvillebandb.com,+353(0)214381813,-8.549303,51.921502,Cork,Blarney,Republic of Ireland,B&B,620,B&B_Cork,4,Div,15,"[0, 5, 4, 2]"
Sea Villa,http://www.seavilla.net,+353(0)2774369,-9.886169,51.75573,Cork,Ardgroom,Republic of Ireland,B&B,740,B&B_Cork,4,Div,98,"[1, 6, 8, 0]"
Sandycove House,http://www.sandycovehouse.com,+353(0)2836223,-9.198747,51.509557,Cork,Castletownshend,Republic of Ireland,B&B,1093,B&B_Cork,3,Sect,48,"[6, 0, 3]"
Ballard House,,+353(0)238833865,-8.846567,51.637972,Cork,Clonakilty,Republic of Ireland,B&B,635,B&B_Cork,2,Div,33,"[0, 8, 4]"
Melrose Bed & Breakfast,http://www.melrosewestcork.com,+353(0)238833956,-8.908599,51.617508,Cork,Clonakilty,Republic of Ireland,B&B,1114,B&B_Cork,3,Sect,40,"[5, 8, 9, 6, 3]"
Mountview House,http://www.mountviewcobh.blogspot.com,+353(0)214814260,-8.291899,51.853284,Cork,Cobh,Republic of Ireland,B&B,769,B&B_Cork,5,Blk,9,"[8, 4, 5]"
Caroleville,http://www.caroleville.com,+353(0)214294321,-8.430133,51.893781,Cork,Cork City,Republic of Ireland,B&B,1151,B&B_Cork,5,Blk,32,"[9, 6]"
Number Forty Eight,http://www.bbcorknumberfortyeight.com,+353(0)214505790,-8.456336,51.902333,Cork,Cork City,Republic of Ireland,B&B,776,B&B_Cork,5,Zone,25,"[5, 4, 1]"
Galley Cove House,http://www.galleycovehouse.com,+353(0)2835137,-9.735651,51.464431,Cork,Crookhaven,Republic of Ireland,B&B,861,B&B_Cork,1,Zone,80,"[8, 8, 3, 2, 0]"
Island View House,https://www.islandviewhouse.net/,+353(0)2763081,-9.542959,51.751765,Cork,Glengarriff,Republic of Ireland,B&B,997,B&B_Cork,3,Sect,6,"[3, 8, 8, 1]"
The Heron's Cove,http://www.heronscove.com,+353(0)2835225,-9.708978,51.495923,Cork,West Cork,Republic of Ireland,B&B,675,B&B_Cork,1,Blk,43,"[1, 4, 4, 9, 6]"
Glenlohane,https://www.facebook.com/GlenlohaneCountryHouse,+353(0)2950014,-8.850719,52.177136,Cork,Kanturk,Republic of Ireland,"B&B,B&Bs,Historic House",934,"B&B,B&Bs,Historic House_Cork",4,Div,79,"[5, 8, 8, 8, 4]"
Greenmount House,,+353(0)214772674,-8.49824,51.708497,Cork,Kinsale,Republic of Ireland,B&B,903,B&B_Cork,5,Blk,83,"[9, 7, 9]"
Fountain House,http://www.fountainhousemacroom.com,+353(0)2643813,-8.927426,51.874832,Cork,Macroom,Republic of Ireland,B&B,1071,B&B_Cork,1,Lot,51,"[9, 7, 7, 1]"
Findus House,http://www.findushouse.ie,+353(0)2640023,-9.074286,51.890201,Cork,Macroom,Republic of Ireland,B&B,1198,B&B_Cork,4,Lot,23,"[7, 7, 9, 3]"
Sundown House,http://www.sundownhousebb.com,+353(0)214667375,-8.084723,51.920977,Cork,Castlemartyr,Republic of Ireland,B&B,999,B&B_Cork,5,Blk,34,"[9, 9, 1]"
Marguerites,http://www.margueritesskibbereen.com,+353(0)2821166,-9.278006,51.541257,Cork,Skibbereen,Republic of Ireland,B&B,845,B&B_Cork,5,Zone,23,"[9, 1, 7]"
PK Lodge,http://www.pklodgeskibbereen.com,+353(0)2821749,-9.239134,51.560277,Cork,Skibbereen,Republic of Ireland,B&B,844,B&B_Cork,2,Sect,66,"[1, 7]"
Elm Brook,,+353(0)719852615,-8.185912,54.499024,Donegal,Ballyshannon,Republic of Ireland,B&B,851,B&B_Donegal,1,Lot,29,"[5, 8, 3, 5]"
Westbrook House,http://www.westbrookhouse.ie,+353(0)749361067,-7.455658,55.142057,Donegal,Buncrana,Republic of Ireland,B&B,1089,B&B_Donegal,5,Sect,63,"[7, 3, 6, 4]"
Caldra,http://www.caldrabandb.com,+353(0)749363703,-7.461378,55.144978,Donegal,Buncrana,Republic of Ireland,B&B,793,B&B_Donegal,5,Blk,65,"[8, 3, 6, 9]"
Riversdale Country House,https://www.facebook.com/RiversdaleCountryHouse/,+353(0)749374017,-7.259930157,55.25393148,Donegal,Carndonagh,Republic of Ireland,B&B,700,B&B_Donegal,3,Sect,94,"[9, 5, 2, 9, 6]"
Mevagh House,http://www.mevaghhouse.com,+353(0)749154708,-7.785543,55.176324,Donegal,Carrigart,Republic of Ireland,B&B,800,B&B_Donegal,5,Sect,37,"[3, 2]"
Trean House,https://www.facebook.com/treanhouse,+353(0)749367121,-7.069722038,55.26779442,Donegal,Inishowen,Republic of Ireland,"B&B,Welcome Standard",613,"B&B,Welcome Standard_Donegal",1,Lot,96,"[0, 7, 5, 0, 6]"
The Bluestack Centre,http://www.donegalbluestacks.ie,+353(0)749735564,-8.18970328,54.69265312,Donegal,Donegal Town,Republic of Ireland,"Hostel,Welcome Standard",663,"Hostel,Welcome Standard_Donegal",4,Zone,40,"[7, 5, 3, 1, 0]"
Bayside,http://www.bayside.ie,+353(0)749722768,-8.121609,54.610024,Donegal,Laghey,Republic of Ireland,B&B,654,B&B_Donegal,1,Lot,68,"[6, 0, 9]"
Ardlenagh View,http://www.ardlenaghview.com,+353(0)749721646,-8.117911,54.633358,Donegal,,Republic of Ireland,B&B,1063,B&B_Donegal,5,Blk,66,"[2, 9, 1, 9]"
Avalon,http://www.avalonbandbglenties.com,+353(0)749551292,-8.279082,54.790222,Donegal,Glenties,Republic of Ireland,B&B,1034,B&B_Donegal,4,Sect,81,"[3, 4, 9]"
Brennan's B&B,https://www.brennansbnb.ie,+353(0)749551235,-8.282142,54.796294,Donegal,Glenties,Republic of Ireland,B&B,1018,B&B_Donegal,5,Zone,47,"[9, 3, 2]"
Gartan Outdoor Education and Training Centre,http://www.gartan.com,+353(0)749137032,-7.90792375,54.99416048,Donegal,Letterkenny,Republic of Ireland,"Hostel,Welcome Standard",877,"Hostel,Welcome Standard_Donegal",3,Lot,79,"[6, 3, 1, 3]"
Ardlee,http://www.ardleehouse.ie,+353(0)749121943,-7.718962,54.957411,Donegal,Letterkenny,Republic of Ireland,B&B,1030,B&B_Donegal,1,Blk,36,"[0, 0, 9, 0]"
An Duna Ri,https://an-duna-ri-bed-breakfast.business.site/,+353(0)646633230,-9.485233163,52.01926456,Kerry,Muckross,Republic of Ireland,B&B,696,B&B_Kerry,1,Zone,49,"[7, 3, 4]"
Lissyclearig Thatched Cottage,http://www.lissyclearigthatchedcottage.com,+353(0)646642562,-9.595596,51.900625,Kerry,Kenmare,Republic of Ireland,B&B,1141,B&B_Kerry,2,Sect,50,"[7, 6]"
Clai Ban,http://www.claiban-house.com/,+353(0)9961111,-9.671875,53.12292,Galway,Aran Islands,Republic of Ireland,B&B,901,B&B_Galway,4,Blk,70,"[8, 3, 0, 3, 1]"
Hazelbrook,http://www.hazelbrook-connemara.net,+353(0)9544646,-10.11602,53.555386,Galway,Cleggan,Republic of Ireland,B&B,1163,B&B_Galway,1,Div,62,"[1, 9, 6, 2]"
The Ocean Wave,http://www.oceanwave-bedandbreakfast.com,+353(0)9544775,-10.139026,53.55801,Galway,Cleggan,Republic of Ireland,B&B,691,B&B_Galway,5,Lot,8,"[7, 4, 1, 3, 5]"
Cois na Mara,http://www.coisnamara.net,+353(0)9544647,-10.121586,53.555917,Galway,Cleggan,Republic of Ireland,B&B,898,B&B_Galway,2,Zone,81,"[2, 7, 2, 2, 4]"
Cnoc Breac,http://www.cnocbreac.com,+353(0)9544688,-10.124743,53.557392,Galway,Cleggan,Republic of Ireland,B&B,1018,B&B_Galway,3,Lot,76,"[4, 3]"
Ben Breen House,http://www.benbreenhouse.ie/,+353(0)9541171,-10.029912,53.543151,Galway,Moyard,Republic of Ireland,B&B,897,B&B_Galway,2,Sect,11,"[7, 3, 6]"
Rockmount House,http://www.rockmounthouse.com,+353(0)9521763,-10.098997,53.498581,Galway,Clifden,Republic of Ireland,B&B,868,B&B_Galway,3,Sect,96,"[6, 2, 8, 2]"
Sea Mist House,http://www.seamisthouse.com,+353(0)9521441,-10.024337,53.488219,Galway,Clifden,Republic of Ireland,"B&B,B&Bs,Historic House",699,"B&B,B&Bs,Historic House_Galway",3,Lot,66,"[8, 3, 6]"
The Wilderness,http://www.thewildernessbandb.com,+353(0)861035699,-9.900527,53.469666,Galway,Clifden,Republic of Ireland,B&B,828,B&B_Galway,1,Sect,9,"[6, 8]"
Ardmore House,https://www.facebook.com/Ardmore-House-Bed-Breakfast-Sky-Road-Clifden-166966460027337/,+353(0)9521221,-10.10398,53.499591,Galway,Clifden,Republic of Ireland,B&B,743,B&B_Galway,3,Blk,49,"[5, 8, 2, 3]"
Cregg House,https://www.bandbireland.com/accommodation/26162/cregg-house,+353(0)9521326,-9.977001,53.484326,Galway,Clifden,Republic of Ireland,B&B,781,B&B_Galway,4,Div,83,"[6, 7]"
Corrib View,http://www.corribviewfarm.com,+353(0)91791114,-9.05873,53.368517,Galway,Annaghdown,Republic of Ireland,B&B,1010,B&B_Galway,5,Div,28,"[7, 1, 6, 7, 2]"
Abbey View,,+353(0)91524488,-9.09941,53.297916,Galway,Galway City,Republic of Ireland,B&B,978,B&B_Galway,2,Zone,93,"[9, 4, 7]"
Woodhaven Lodge,http://woodhavenlodge.com/,+353(0)91753806,-9.004623,53.276836,Galway,Merlin Park,Republic of Ireland,B&B,964,B&B_Galway,5,Lot,42,"[6, 6, 6, 7]"
The Western Way,http://www.westernwaybb.com,35391552475,-9.3198572,53.4302875,Galway,Oughterard,Ireland,B&B,817,B&B_Galway,5,Lot,23,"[2, 9, 6, 5, 3]"
Crossriver,https://www.bandbireland.com/accommodation/26370/crossriver-b-b,35391552676,-9.3225495,53.4325809,Galway,Oughterard,Ireland,B&B,1176,B&B_Galway,5,Sect,36,"[6, 3, 2]"
Camillaun Lodge,https://www.camillaun.com/,35391552678,-9.319097,53.4335531,Galway,Oughterard,Ireland,B&B,652,B&B_Galway,2,Div,52,"[4, 6, 0, 0, 8]"
Corrib View Country House,https://www.bandbireland.com/accommodation/27104/corrib-view-country-house,35391552345,-9.26982,53.425799,Galway,Oughterard,Ireland,B&B,805,B&B_Galway,5,Zone,69,"[7, 9]"
Gleann Treasna,,+353(0)91572474,-9.54573,53.260243,Galway,Rossaveal,Republic of Ireland,B&B,670,B&B_Galway,3,Blk,92,"[8, 4, 9]"
Errisbeg Lodge,http://www.errisbeglodge.com,+353(0)9535807,-9.952294,53.384581,Galway,Roundstone,Republic of Ireland,B&B,803,B&B_Galway,1,Lot,20,"[4, 3]"
Rush Lake House,http://www.rushlakehouse.com,+353(0)9535915,-9.924923,53.391558,Galway,Roundstone,Republic of Ireland,B&B,1178,B&B_Galway,2,Lot,96,"[0, 8, 0, 3, 5]"
Screebe House,http://screebe.com/,+353(0)91574110,-9.55702568,53.38423775,Galway,Connemara,Republic of Ireland,"B&B,B&Bs,Historic House",820,"B&B,B&Bs,Historic House_Galway",4,Lot,53,"[4, 9]"
Briseadh na Carraige,http://www.galwaybay.com,+353(0)91553212,-9.259394,53.246601,Galway,Spiddal,Republic of Ireland,B&B,1146,B&B_Galway,1,Sect,13,"[0, 5, 5, 0, 6]"
Ardmor Country House,http://www.ardmorcountryhouse.com/,+353(0)91553145,-9.320589,53.243639,Galway,Spiddal,Republic of Ireland,B&B,897,B&B_Galway,3,Zone,92,"[6, 2, 2, 7]"
Sea Shore,http://www.seashorebandbballybunion.com,+353(0)6827986,-9.669792,52.526562,Kerry,Ballybunion,Republic of Ireland,B&B,1020,B&B_Kerry,4,Blk,35,"[1, 2, 5, 8]"
Castle View House,http://www.castleviewhouse.com,+353(0)6843304,-9.495796,52.573061,Kerry,Ballylongford,Republic of Ireland,B&B,874,B&B_Kerry,1,Zone,62,"[2, 8]"
Ferryview B&B,http://www.ferryview.com,+353(0)669472052,-10.268127,51.930456,Kerry,Cahersiveen,Republic of Ireland,B&B,759,B&B_Kerry,3,Div,70,"[9, 7, 9, 1]"
San Antoine,http://www.sanantoine.com,+353(0)669472521,-10.23521389,51.94159175,Kerry,Cahersiveen,Republic of Ireland,B&B,1059,B&B_Kerry,2,Div,2,"[2, 0, 7]"
Cul Draiochta,,+353(0)669473141,-10.241932,51.93396424,Kerry,,Republic of Ireland,B&B,1182,B&B_Kerry,3,Div,22,"[0, 1, 1, 4]"
Glenbrook House,https://www.glenbrookhouse.com/,3.5367E+11,-9.494675,52.188597,Kerry,Killarney,Ireland,B&B,758,B&B_Kerry,2,Blk,68,"[2, 9, 2]"
Tailors Lodge,https://www.facebook.com/Tailors-Lodge-Self-Catering-Accommodation-163739220374165/,3.53667E+11,-9.457987,52.221184,Kerry,Castleisland,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1068,"Self Catering Accommodation,Welcome Standard_Kerry",5,Div,33,"[4, 3, 8, 9]"
Castlemaine House,,+353(0)669767361,-9.702593,52.167968,Kerry,Castlemaine,Republic of Ireland,B&B,756,B&B_Kerry,1,Lot,1,"[4, 1]"
Mount Brandon Lodge,http://www.dingleway.com/accommodation/cloghane-bed-breakfast-mount-brandon-lodge.php?page=details,+353(0)667138117,-10.18171502,52.23621045,Kerry,Cloghane,Republic of Ireland,B&B,1030,B&B_Kerry,5,Sect,3,"[6, 4, 3]"
Coill An Rois,http://www.dinglebb.com,+353(0)669155475,-10.329186,52.216962,Kerry,Dingle,Republic of Ireland,B&B,1074,B&B_Kerry,4,Div,82,"[2, 3, 3]"
Devanes,http://www.devanesdingle.com,+353(0)669151193,-10.27266317,52.14356525,Kerry,Dingle,Republic of Ireland,B&B,870,B&B_Kerry,5,Div,16,"[0, 0, 5, 6]"
Dingle Heights,http://www.dingleheights.com,+353(0)669151543,-10.28024386,52.14446625,Kerry,Dingle,Republic of Ireland,B&B,1042,B&B_Kerry,5,Lot,10,"[2, 6, 3]"
Killfountain Farm,http://www.killfountain.com,+353(0)669151389,-10.298782,52.151266,Kerry,Dingle,Republic of Ireland,B&B,763,B&B_Kerry,1,Lot,56,"[1, 1, 5, 3]"
O'Neill B&B,http://www.oneillsbedandbreakfast.com,+353(0)669151639,-10.265397,52.139375,Kerry,Dingle,Republic of Ireland,B&B,647,B&B_Kerry,5,Sect,12,"[5, 3, 1, 1]"
Blackstones House,http://www.blackstoneshouse.com,+353(0)669760164,-9.879444,52.015517,Kerry,Glencar,Republic of Ireland,B&B,657,B&B_Kerry,3,Blk,65,"[2, 5, 8, 8, 2]"
Ashfield B&B,http://www.ashfieldkenmare.com,+353(0)646642234,-9.569807,51.882638,Kerry,Kenmare,Republic of Ireland,B&B,868,B&B_Kerry,5,Div,54,"[7, 6]"
Kenmare House B&B,http://www.kenmarehousebandb.com,+353(0)646641283,-9.596236383,51.88280604,Kerry,Kenmare,Republic of Ireland,B&B,1142,B&B_Kerry,5,Blk,65,"[5, 1, 7]"
Rockcrest House,http://www.visit-kenmare.com,+353(0)646641248,-9.588864,51.880118,Kerry,Kenmare,Republic of Ireland,B&B,676,B&B_Kerry,3,Sect,49,"[2, 4, 3, 0]"
Druid Cottage,http://www.druidcottagekenmare.com,+353(0)646641803,-9.598037,51.882813,Kerry,Kenmare,Republic of Ireland,B&B,873,B&B_Kerry,2,Div,78,"[9, 4]"
Tara Farm,https://www.tarafarm.ie/tara-farm/,3.53647E+11,-9.596826,51.877904,Kerry,Kenmare,Republic of Ireland,B&B,1023,B&B_Kerry,1,Blk,64,"[0, 3]"
Oldchurch House,http://www.oldchurchkenmare.com,+353(0)646642054,-9.568459,51.884503,Kerry,Kenmare,Republic of Ireland,B&B,721,B&B_Kerry,1,Zone,42,"[3, 9, 4, 7, 7]"
An Bruachan,http://www.bruachan.com,+353(0)646641682,-9.596002,51.887004,Kerry,Kenmare,Republic of Ireland,B&B,1033,B&B_Kerry,2,Lot,2,"[0, 9]"
Doolin Cottage B&B,http://www.doolincottage.net,+353(0)657074762,-9.379064,53.016766,Clare,Doolin,Republic of Ireland,B&B,783,B&B_Clare,5,Blk,28,"[1, 6, 9, 9, 2]"
O'Sheas Ceol Na hAabhann,http://www.osheasceolnahabhann.com,+353(0)646641498,-9.600461,51.8923,Kerry,Kenmare,Republic of Ireland,B&B,1086,B&B_Kerry,3,Div,14,"[6, 9, 1, 6, 0]"
Birchwood,http://www.birchwoodkilgarvan.com,+353(0)646685473,-9.429964,51.906267,Kerry,Kilgarvan,Republic of Ireland,B&B,948,B&B_Kerry,3,Sect,2,"[0, 4, 8]"
Windway House,http://www.bandbireland.com/accommodation/26349/windway-house,+353(0)646632835,-9.5162,52.062191,Kerry,Killarney,Republic of Ireland,B&B,928,B&B_Kerry,2,Div,28,"[3, 4, 3, 7]"
Salmon Leap Farm,http://www.salmonleapfarm.com,+353(0)647753005,-9.329026,51.98486,Kerry,Killarney,Republic of Ireland,B&B,706,B&B_Kerry,3,Div,21,"[0, 5, 8]"
Dunn Court House,,+353(0)646634622,-9.465763,52.054709,Kerry,Killarney,Republic of Ireland,B&B,878,B&B_Kerry,4,Sect,8,"[2, 0, 9]"
Cillcearn House,http://www.cillcearn.com,+353(0)646635670,-9.472381,52.057084,Kerry,Killarney,Republic of Ireland,B&B,1114,B&B_Kerry,5,Zone,31,"[1, 0, 1, 3, 8]"
Alderhaven Country Home,http://www.alderhaven.com,+353(0)646631982,-9.484176,52.057428,Kerry,Killarney,Republic of Ireland,B&B,611,B&B_Kerry,4,Lot,51,"[8, 0]"
Farmstead Lodge,http://homepage.eircom.net/~farmsteadlodge/,+353(0)669761968,-9.75344,52.0661,Kerry,Kilgobnet,Republic of Ireland,B&B,1055,B&B_Kerry,4,Sect,18,"[2, 9, 4, 2]"
St Anthonys Lodge,http://www.best-bb-killarney.com/,+353(0)646631534,-9.489189,52.060523,Kerry,Killarney,Republic of Ireland,B&B,896,B&B_Kerry,5,Blk,28,"[8, 4]"
Reeks View,http://www.reeksview.com,+353(0)646633910,-9.466098,52.070561,Kerry,Killarney,Republic of Ireland,B&B,1032,B&B_Kerry,3,Div,2,"[7, 5, 6]"
Wayside,http://www.waysidekillarney.com,+353(0)646644284,-9.633293,52.053702,Kerry,Killarney,Republic of Ireland,B&B,998,B&B_Kerry,5,Lot,5,"[0, 0, 0]"
Carriglea House and Courtyard Cottages,http://www.carrigleahouse.com,+353(0)646631116,-9.491759067,52.03729079,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard",859,"B&B,Welcome Standard_Kerry",2,Div,16,"[5, 7, 8, 1]"
Emerville House,http://www.emervillehouse.com,+353(0)646633342,-9.50488,52.055488,Kerry,Killarney,Republic of Ireland,B&B,785,B&B_Kerry,1,Zone,45,"[9, 6, 5, 1, 1]"
Valley View Farmhouse,http://www.valleyview-farmhouse.com,+353(0)646631206,-9.445725,52.013966,Kerry,Muckross,Republic of Ireland,B&B,977,B&B_Kerry,3,Zone,66,"[6, 4]"
Lios na Manach,,+353(0)646631283,-9.465988138,52.04658479,Kerry,Muckross,Republic of Ireland,B&B,684,B&B_Kerry,1,Zone,79,"[1, 0]"
Gormans,http://www.gormanscountryhome.com,+353(0)646633149,-9.515562,52.109192,Kerry,Killarney,Republic of Ireland,B&B,951,B&B_Kerry,1,Blk,63,"[6, 6, 1, 0]"
Elyod House,http://www.elyodhouse.com,+353(0)646636544,-9.513838,52.052173,Kerry,Killarney,Republic of Ireland,B&B,656,B&B_Kerry,5,Blk,62,"[7, 7]"
Palmgrove House,,+353(0)6821857,-9.439159,52.453005,Kerry,Listowel,Republic of Ireland,B&B,990,B&B_Kerry,4,Zone,93,"[0, 3, 8]"
North County House,https://northcountyhouse.ie/,+353(0)6821238,-9.48338,52.446981,Kerry,Listowel,Republic of Ireland,B&B,977,B&B_Kerry,2,Lot,26,"[7, 4]"
Larkin's Pub Restaurant B&B,http://www.larkinspub.ie,+353(0)669767217,-9.717521,52.145046,Kerry,Milltown,Republic of Ireland,"B&B,Welcome Standard",650,"B&B,Welcome Standard_Kerry",5,Blk,80,"[9, 5]"
Sneem River Lodge,http://www.sneemriverlodge.ie/indexmain.html,+353(0)646645578,-9.906036,51.835713,Kerry,Sneem,Republic of Ireland,B&B,1055,B&B_Kerry,1,Lot,93,"[0, 3, 6, 6]"
Gurrane,,+353(0)667124734,-9.684066,52.281732,Kerry,Tralee,Republic of Ireland,B&B,849,B&B_Kerry,2,Zone,57,"[6, 9]"
Bleach Farmhouse,http://www.bleachfarmhouse.com,+353(0)667121785,-9.699124,52.270683,Kerry,Blennerville,Republic of Ireland,B&B,1072,B&B_Kerry,4,Lot,84,"[2, 9, 6, 0, 1]"
Shangri-la,http://www.shangrilabandbtralee.com,+353(0)667136214,-9.791202446,52.27497876,Kerry,Tralee,Republic of Ireland,B&B,625,B&B_Kerry,2,Blk,14,"[2, 0, 4, 5, 5]"
Golf Links View,http://www.golflinksview.com,+353(0)669474623,-10.179289,51.842345,Kerry,Waterville,Republic of Ireland,B&B,707,B&B_Kerry,4,Div,87,"[9, 7, 0, 0]"
Old Cable Historic House,http://www.oldcablehouse.com,+353(0)669474233,-10.172036,51.831558,Kerry,,Republic of Ireland,"B&B,B&Bs,Historic House",896,"B&B,B&Bs,Historic House_Kerry",5,Blk,56,"[3, 3]"
Klondyke House,http://www.watervillebandb.com,+353(0)669474119,-10.176066,51.834077,Kerry,Waterville,Republic of Ireland,B&B,713,B&B_Kerry,1,Lot,22,"[3, 0, 8, 2, 9]"
Curragh Plains,http://bandbnewbridge.com/,+353(0)45442015,-6.792001,53.149243,Kildare,,Republic of Ireland,B&B,798,B&B_Kildare,1,Blk,7,"[8, 8, 1, 6, 4]"
Eaglehill B&B,http://www.facebook.com/eaglehillbandb,+353(0)45526097,-6.875725,53.091394,Kildare,The Curragh,Republic of Ireland,B&B,997,B&B_Kildare,5,Div,72,"[7, 5, 3, 9]"
Martinstown House,https://www.facebook.com/MartinstownHouse,+353(0)45441269,-6.821903724,53.10741962,Kildare,The Curragh,Republic of Ireland,"B&B,B&Bs,Historic House",686,"B&B,B&Bs,Historic House_Kildare",3,Sect,43,"[8, 2, 8, 3]"
Cloncarlin House,http://www.cloncarlinhouse.com,+353(0)45525722,-7.027147,53.136592,Kildare,Monasterevan,Republic of Ireland,B&B,1007,B&B_Kildare,3,Zone,31,"[8, 3, 2]"
Aran Lodge,http://www.aran-lodge.com,+353(0)2750378,-9.441754,51.723123,Cork,Ballylickey,Republic of Ireland,B&B,662,B&B_Cork,3,Lot,39,"[9, 3, 3, 2, 0]"
Bungalow Farmhouse,http://www.bungalowbb.com,+353(0)568835215,-7.510049,52.724031,Kilkenny,Freshford,Republic of Ireland,B&B,705,B&B_Kilkenny,3,Lot,99,"[2, 8, 1, 6]"
Brandon View House,https://www.facebook.com/Brandonviewhousebedandbreakfast/,+353(0)599724625,-6.901718,52.51184,Kilkenny,Graiguenamanagh,Republic of Ireland,B&B,953,B&B_Kilkenny,4,Blk,43,"[6, 1, 4, 6]"
Grove Farmhouse,http://www.bandbs.ie/bedandbreakfast/grove-farmhouse-bb-kilkenny/,+353(0)567758467,-7.095248,52.471511,Kilkenny,Inistioge,Republic of Ireland,B&B,1076,B&B_Kilkenny,3,Lot,8,"[8, 5, 3]"
The Rise,http://www.therisedunmore.com,+353(0)567764534,-7.255472,52.684079,Kilkenny,Dunmore,Republic of Ireland,B&B,702,B&B_Kilkenny,1,Sect,28,"[1, 4]"
Oldtown Farmhouse,http://www.oldtownfarmhouse.com,+353(0)567728224,-7.210139,52.521353,Kilkenny,Stoneyford,Republic of Ireland,B&B,780,B&B_Kilkenny,4,Blk,15,"[8, 7, 1]"
